condition,time_s,time_us,R_m,R_um,Rdot_ms,epsilon,rho_m,P_sat_Pa,P_sat_kPa,film_um
T=303K,4.624288483045e-08,4.624288e-02,1.413018030684e-06,1.413018,31.326141,0.000019492,609.588270,1.157962e+06,1157.962,48.586982
T=303K,4.849821856295e-08,4.849822e-02,1.483779687030e-06,1.483780,31.375249,0.000022570,609.586418,1.157962e+06,1157.962,48.516220
T=303K,5.086278897618e-08,5.086279e-02,1.558079431277e-06,1.558079,31.422090,0.000026134,609.584273,1.157962e+06,1157.962,48.441921
T=303K,5.334206300464e-08,5.334206e-02,1.636094164829e-06,1.636094,31.466765,0.000030259,609.581791,1.157962e+06,1157.962,48.363906
T=303K,5.594178076712e-08,5.594178e-02,1.718009635580e-06,1.718010,31.509371,0.000035036,609.578916,1.157962e+06,1157.962,48.281990
T=303K,5.866796919329e-08,5.866797e-02,1.804020880286e-06,1.804021,31.550000,0.000040566,609.575588,1.157962e+06,1157.962,48.195979
T=303K,6.152695632994e-08,6.152696e-02,1.894332689090e-06,1.894333,31.588743,0.000046969,609.571735,1.157962e+06,1157.962,48.105667
T=303K,6.452538635936e-08,6.452539e-02,1.989160093318e-06,1.989160,31.625685,0.000054382,609.567274,1.157962e+06,1157.962,48.010840
T=303K,6.767023536462e-08,6.767024e-02,2.088728877708e-06,2.088729,31.660911,0.000062965,609.562109,1.157962e+06,1157.962,47.911271
T=303K,7.096882787712e-08,7.096883e-02,2.193276118313e-06,2.193276,31.694500,0.000072901,609.556130,1.157962e+06,1157.962,47.806724
T=303K,7.442885424407e-08,7.442885e-02,2.303050747364e-06,2.303051,31.726530,0.000084405,609.549207,1.157962e+06,1157.962,47.696949
T=303K,7.805838885475e-08,7.805839e-02,2.418314146458e-06,2.418314,31.757074,0.000097724,609.541192,1.157962e+06,1157.962,47.581686
T=303K,8.186590926583e-08,8.186591e-02,2.539340769499e-06,2.539341,31.786205,0.000113143,609.531913,1.157962e+06,1157.962,47.460659
T=303K,8.586031626804e-08,8.586032e-02,2.666418796901e-06,2.666419,31.813991,0.000130994,609.521171,1.157962e+06,1157.962,47.333581
T=303K,9.005095493743e-08,9.005095e-02,2.799850822643e-06,2.799851,31.840499,0.000151661,609.508734,1.157962e+06,1157.962,47.200149
T=303K,9.444763671626e-08,9.444764e-02,2.939954575843e-06,2.939955,31.865793,0.000175588,609.494335,1.157962e+06,1157.962,47.060045
T=303K,9.906066256994e-08,9.906066e-02,3.087063678613e-06,3.087064,31.889937,0.000203288,609.477666,1.157962e+06,1157.962,46.912936
T=303K,1.039008472673e-07,1.039008e-01,3.241528442050e-06,3.241528,31.912990,0.000235357,609.458368,1.157962e+06,1157.962,46.758472
T=303K,1.089795448331e-07,1.089795e-01,3.403716702329e-06,3.403717,31.935011,0.000272483,609.436026,1.157962e+06,1157.962,46.596283
T=303K,1.143086752218e-07,1.143087e-01,3.574014698959e-06,3.574015,31.956057,0.000315464,609.410161,1.157962e+06,1157.962,46.425985
T=303K,1.199007522628e-07,1.199008e-01,3.752827997392e-06,3.752828,31.976187,0.000365224,609.380217,1.157962e+06,1157.962,46.247172
T=303K,1.257689129273e-07,1.257689e-01,3.940582458293e-06,3.940582,31.995453,0.000422830,609.345551,1.157962e+06,1157.962,46.059418
T=303K,1.319269479657e-07,1.319269e-01,4.137725255921e-06,4.137725,32.013913,0.000489521,609.305418,1.157962e+06,1157.962,45.862275
T=303K,1.383893339650e-07,1.383893e-01,4.344725948222e-06,4.344726,32.031620,0.000566728,609.258957,1.157962e+06,1157.962,45.655274
T=303K,1.451712668723e-07,1.451713e-01,4.562077601375e-06,4.562078,32.048629,0.000656111,609.205168,1.157962e+06,1157.962,45.437922
T=303K,1.522886970279e-07,1.522887e-01,4.790297971737e-06,4.790298,32.064996,0.000759588,609.142898,1.157962e+06,1157.962,45.209702
T=303K,1.597583657485e-07,1.597584e-01,5.029930748300e-06,5.029931,32.080777,0.000879382,609.070809,1.157962e+06,1157.962,44.970069
T=303K,1.675978434937e-07,1.675978e-01,5.281546858992e-06,5.281547,32.096030,0.001018066,608.987352,1.157962e+06,1157.962,44.718453
T=303K,1.758255696412e-07,1.758256e-01,5.545745844394e-06,5.545746,32.110814,0.001178619,608.890736,1.157962e+06,1157.962,44.454254
T=303K,1.844608938877e-07,1.844609e-01,5.823157302704e-06,5.823157,32.125193,0.001364488,608.778884,1.157962e+06,1157.962,44.176843
T=303K,1.935241192775e-07,1.935241e-01,6.114442410052e-06,6.114442,32.139232,0.001579667,608.649395,1.157962e+06,1157.962,43.885558
T=303K,2.030365468437e-07,2.030365e-01,6.420295520635e-06,6.420296,32.153003,0.001828776,608.499487,1.157962e+06,1157.962,43.579704
T=303K,2.130205218272e-07,2.130205e-01,6.741445851478e-06,6.741446,32.166580,0.002117167,608.325940,1.157962e+06,1157.962,43.258554
T=303K,2.230205218272e-07,2.230205e-01,7.063240160477e-06,7.063240,32.179431,0.002451033,608.125028,1.157962e+06,1157.962,42.936760
T=303K,2.330205218272e-07,2.330205e-01,7.385156992005e-06,7.385157,32.191683,0.002819044,607.903567,1.157962e+06,1157.962,42.614843
T=303K,2.430205218272e-07,2.430205e-01,7.707191629540e-06,7.707192,32.203464,0.003222324,607.660884,1.157962e+06,1157.962,42.292808
T=303K,2.530205218272e-07,2.530205e-01,8.029340436027e-06,8.029340,32.214881,0.003662507,607.395992,1.157962e+06,1157.962,41.970660
T=303K,2.630205218272e-07,2.630205e-01,8.351600703312e-06,8.351601,32.226027,0.004141232,607.107907,1.157962e+06,1157.962,41.648399
T=303K,2.730205218272e-07,2.730205e-01,8.673970531306e-06,8.673971,32.236983,0.004660142,606.795640,1.157962e+06,1157.962,41.326029
T=303K,2.830205218272e-07,2.830205e-01,8.996448730090e-06,8.996449,32.247820,0.005220881,606.458200,1.157962e+06,1157.962,41.003551
T=303K,2.930205218272e-07,2.930205e-01,9.319034739925e-06,9.319035,32.258601,0.005825099,606.094597,1.157962e+06,1157.962,40.680965
T=303K,3.030205218272e-07,3.030205e-01,9.641728565413e-06,9.641729,32.269383,0.006474448,605.703834,1.157962e+06,1157.962,40.358271
T=303K,3.130205218272e-07,3.130205e-01,9.964530720942e-06,9.964531,32.280216,0.007170587,605.284915,1.157962e+06,1157.962,40.035469
T=303K,3.230205218272e-07,3.230205e-01,1.028744218524e-05,10.287442,32.291146,0.007915175,604.836839,1.157962e+06,1157.962,39.712558
T=303K,3.330205218272e-07,3.330205e-01,1.061046436332e-05,10.610464,32.302218,0.008709881,604.358605,1.157962e+06,1157.962,39.389536
T=303K,3.430205218272e-07,3.430205e-01,1.093359905450e-05,10.933599,32.313469,0.009556374,603.849206,1.157962e+06,1157.962,39.066401
T=303K,3.530205218272e-07,3.530205e-01,1.125684842543e-05,11.256848,32.324937,0.010456333,603.307632,1.157962e+06,1157.962,38.743152
T=303K,3.630205218272e-07,3.630205e-01,1.158021498736e-05,11.580215,32.336656,0.011411440,602.732872,1.157962e+06,1157.962,38.419785
T=303K,3.730205218272e-07,3.730205e-01,1.190370157678e-05,11.903702,32.348659,0.012423382,602.123910,1.157962e+06,1157.962,38.096298
T=303K,3.830205218272e-07,3.830205e-01,1.222731133919e-05,12.227311,32.360976,0.013493856,601.479725,1.157962e+06,1157.962,37.772689
T=303K,3.930205218272e-07,3.930205e-01,1.255104771532e-05,12.551048,32.373638,0.014624563,600.799293,1.157962e+06,1157.962,37.448952
T=303K,4.030205218272e-07,4.030205e-01,1.287491442946e-05,12.874914,32.386671,0.015817212,600.081586,1.157962e+06,1157.962,37.125086
T=303K,4.130205218272e-07,4.130205e-01,1.319891547979e-05,13.198915,32.400105,0.017073519,599.325570,1.157962e+06,1157.962,36.801085
T=303K,4.230205218272e-07,4.230205e-01,1.352305513025e-05,13.523055,32.413965,0.018395209,598.530209,1.157962e+06,1157.962,36.476945
T=303K,4.330205218272e-07,4.330205e-01,1.384733790386e-05,13.847338,32.428277,0.019784015,597.694459,1.157962e+06,1157.962,36.152662
T=303K,4.430205218272e-07,4.430205e-01,1.417176857729e-05,14.171769,32.443067,0.021241680,596.817272,1.157962e+06,1157.962,35.828231
T=303K,4.530205218272e-07,4.530205e-01,1.449635217660e-05,14.496352,32.458360,0.022769953,595.897594,1.157962e+06,1157.962,35.503648
T=303K,4.630205218272e-07,4.630205e-01,1.482109397391e-05,14.821094,32.474180,0.024370598,594.934365,1.157962e+06,1157.962,35.178906
T=303K,4.730205218272e-07,4.730205e-01,1.514599948506e-05,15.145999,32.490551,0.026045384,593.926519,1.157962e+06,1157.962,34.854001
T=303K,4.830205218272e-07,4.830205e-01,1.547107446804e-05,15.471074,32.507498,0.027796096,592.872984,1.157962e+06,1157.962,34.528926
T=303K,4.930205218272e-07,4.930205e-01,1.579632492222e-05,15.796325,32.525045,0.029624526,591.772678,1.157962e+06,1157.962,34.203675
T=303K,5.030205218272e-07,5.030205e-01,1.612175708829e-05,16.121757,32.543217,0.031532482,590.624517,1.157962e+06,1157.962,33.878243
T=303K,5.130205218272e-07,5.130205e-01,1.644737744881e-05,16.447377,32.562036,0.033521783,589.427404,1.157962e+06,1157.962,33.552623
T=303K,5.230205218272e-07,5.230205e-01,1.677319272949e-05,16.773193,32.581528,0.035594260,588.180238,1.157962e+06,1157.962,33.226807
T=303K,5.330205218272e-07,5.330205e-01,1.709920990098e-05,17.099210,32.601717,0.037751760,586.881907,1.157962e+06,1157.962,32.900790
T=303K,5.430205218272e-07,5.430205e-01,1.742543618127e-05,17.425436,32.622628,0.039996143,585.531291,1.157962e+06,1157.962,32.574564
T=303K,5.530205218272e-07,5.530205e-01,1.775187903864e-05,17.751879,32.644286,0.042329288,584.127261,1.157962e+06,1157.962,32.248121
T=303K,5.630205218272e-07,5.630205e-01,1.807854619520e-05,18.078546,32.666716,0.044753085,582.668679,1.157962e+06,1157.962,31.921454
T=303K,5.730205218272e-07,5.730205e-01,1.840544563091e-05,18.405446,32.689944,0.047269444,581.154395,1.157962e+06,1157.962,31.594554
T=303K,5.830205218272e-07,5.830205e-01,1.873258558819e-05,18.732586,32.713996,0.049880293,579.583249,1.157962e+06,1157.962,31.267414
T=303K,5.930205218272e-07,5.930205e-01,1.905997457702e-05,19.059975,32.738899,0.052587577,577.954071,1.157962e+06,1157.962,30.940025
T=303K,6.030205218272e-07,6.030205e-01,1.938762138064e-05,19.387621,32.764680,0.055393262,576.265678,1.157962e+06,1157.962,30.612379
T=303K,6.130205218272e-07,6.130205e-01,1.971553506175e-05,19.715535,32.791368,0.058299332,574.516876,1.157962e+06,1157.962,30.284465
T=303K,6.230205218272e-07,6.230205e-01,2.004372496933e-05,20.043725,32.818991,0.061307794,572.706456,1.157962e+06,1157.962,29.956275
T=303K,6.330205218272e-07,6.330205e-01,2.037220074598e-05,20.372201,32.847578,0.064420678,570.833198,1.157962e+06,1157.962,29.627799
T=303K,6.430205218272e-07,6.430205e-01,2.070097233591e-05,20.700972,32.877159,0.067640036,568.895867,1.157962e+06,1157.962,29.299028
T=303K,6.530205218272e-07,6.530205e-01,2.103004999350e-05,21.030050,32.907766,0.070967944,566.893212,1.157962e+06,1157.962,28.969950
T=303K,6.630205218272e-07,6.630205e-01,2.135944429258e-05,21.359444,32.939430,0.074406504,564.823970,1.157962e+06,1157.962,28.640556
T=303K,6.730205218272e-07,6.730205e-01,2.168916613630e-05,21.689166,32.972184,0.077957847,562.686858,1.157962e+06,1157.962,28.310834
T=303K,6.830205218272e-07,6.830205e-01,2.201922676773e-05,22.019227,33.006063,0.081624128,560.480579,1.157962e+06,1157.962,27.980773
T=303K,6.930205218272e-07,6.930205e-01,2.234963778128e-05,22.349638,33.041101,0.085407533,558.203818,1.157962e+06,1157.962,27.650362
T=303K,7.030205218272e-07,7.030205e-01,2.268041113478e-05,22.680411,33.077335,0.089310281,555.855239,1.157962e+06,1157.962,27.319589
T=303K,7.130205218272e-07,7.130205e-01,2.301155916247e-05,23.011559,33.114803,0.093334618,553.433490,1.157962e+06,1157.962,26.988441
T=303K,7.230205218272e-07,7.230205e-01,2.334309458886e-05,23.343095,33.153543,0.097482829,550.937198,1.157962e+06,1157.962,26.656905
T=303K,7.330205218272e-07,7.330205e-01,2.367503054349e-05,23.675031,33.193595,0.101757230,548.364967,1.157962e+06,1157.962,26.324969
T=303K,7.430205218272e-07,7.430205e-01,2.400738057671e-05,24.007381,33.235003,0.106160176,545.715380,1.157962e+06,1157.962,25.992619
T=303K,7.530205218272e-07,7.530205e-01,2.434015867651e-05,24.340159,33.277810,0.110694060,542.986999,1.157962e+06,1157.962,25.659841
T=303K,7.630205218272e-07,7.630205e-01,2.467337928648e-05,24.673379,33.322061,0.115361316,540.178357,1.157962e+06,1157.962,25.326621
T=303K,7.730205218272e-07,7.730205e-01,2.500705732499e-05,25.007057,33.367804,0.120164419,537.287967,1.157962e+06,1157.962,24.992943
T=303K,7.830205218272e-07,7.830205e-01,2.534120820565e-05,25.341208,33.415088,0.125105890,534.314309,1.157962e+06,1157.962,24.658792
T=303K,7.930205218272e-07,7.930205e-01,2.567584785919e-05,25.675848,33.463965,0.130188295,531.255841,1.157962e+06,1157.962,24.324152
T=303K,8.030205218272e-07,8.030205e-01,2.601099275680e-05,26.010993,33.514490,0.135414250,528.110988,1.157962e+06,1157.962,23.989007
T=303K,8.130205218272e-07,8.130205e-01,2.634665993514e-05,26.346660,33.566718,0.140786422,524.878145,1.157962e+06,1157.962,23.653340
T=303K,8.230205218272e-07,8.230205e-01,2.668286702308e-05,26.682867,33.620709,0.146307532,521.555675,1.157962e+06,1157.962,23.317133
T=303K,8.330205218272e-07,8.330205e-01,2.701963227028e-05,27.019632,33.676525,0.151980358,518.141906,1.157962e+06,1157.962,22.980368
T=303K,8.430205218272e-07,8.430205e-01,2.735697457787e-05,27.356975,33.734231,0.157807736,514.635131,1.157962e+06,1157.962,22.643025
T=303K,8.530205218272e-07,8.530205e-01,2.769491353134e-05,27.694914,33.793895,0.163792566,511.033606,1.157962e+06,1157.962,22.305086
T=303K,8.630205218272e-07,8.630205e-01,2.803346943579e-05,28.033469,33.855590,0.169937814,507.335545,1.157962e+06,1157.962,21.966531
T=303K,8.730205218272e-07,8.730205e-01,2.837266335388e-05,28.372663,33.919392,0.176246514,503.539122,1.157962e+06,1157.962,21.627337
T=303K,8.830205218272e-07,8.830205e-01,2.871251714653e-05,28.712517,33.985379,0.182721774,499.642468,1.157962e+06,1157.962,21.287483
T=303K,8.930205218272e-07,8.930205e-01,2.905305351684e-05,29.053054,34.053637,0.189366778,495.643665,1.157962e+06,1157.962,20.946946
T=303K,9.030205218272e-07,9.030205e-01,2.939429605733e-05,29.394296,34.124254,0.196184792,491.540749,1.157962e+06,1157.962,20.605704
T=303K,9.130205218272e-07,9.130205e-01,2.973626930098e-05,29.736269,34.197324,0.203179169,487.331703,1.157962e+06,1157.962,20.263731
T=303K,9.230205218272e-07,9.230205e-01,3.007899877632e-05,30.078999,34.272948,0.210353349,483.014456,1.157962e+06,1157.962,19.921001
T=303K,9.330205218272e-07,9.330205e-01,3.042251106700e-05,30.422511,34.351229,0.217710871,478.586877,1.157962e+06,1157.962,19.577489
T=303K,9.430205218272e-07,9.430205e-01,3.076683387640e-05,30.766834,34.432281,0.225255374,474.046779,1.157962e+06,1157.962,19.233166
T=303K,9.530205218272e-07,9.530205e-01,3.111199609760e-05,31.111996,34.516222,0.232990604,469.391905,1.157962e+06,1157.962,18.888004
T=303K,9.630205218272e-07,9.630205e-01,3.145802788948e-05,31.458028,34.603179,0.240920421,464.619933,1.157962e+06,1157.962,18.541972
T=303K,9.730205218272e-07,9.730205e-01,3.180496075951e-05,31.804961,34.693287,0.249048807,459.728467,1.157962e+06,1157.962,18.195039
T=303K,9.830205218272e-07,9.830205e-01,3.215282765388e-05,32.152828,34.786689,0.257379871,454.715035,1.157962e+06,1157.962,17.847172
T=303K,9.930205218272e-07,9.930205e-01,3.250166305609e-05,32.501663,34.883540,0.265917859,449.577081,1.157962e+06,1157.962,17.498337
T=303K,1.003020521827e-06,1.003021e+00,3.285150309459e-05,32.851503,34.984004,0.274667161,444.311963,1.157962e+06,1157.962,17.148497
T=303K,1.013020521827e-06,1.013021e+00,3.320238566086e-05,33.202386,35.088257,0.283632323,438.916946,1.157962e+06,1157.962,16.797614
T=303K,1.023020521827e-06,1.023021e+00,3.355435053906e-05,33.554351,35.196488,0.292818058,433.389193,1.157962e+06,1157.962,16.445649
T=303K,1.033020521827e-06,1.033021e+00,3.390743954865e-05,33.907440,35.308901,0.302229254,427.725764,1.157962e+06,1157.962,16.092560
T=303K,1.043020521827e-06,1.043021e+00,3.426169670169e-05,34.261697,35.425715,0.311870988,421.923603,1.157962e+06,1157.962,15.738303
T=303K,1.053020521827e-06,1.053021e+00,3.461716837677e-05,34.617168,35.547168,0.321748541,415.979531,1.157962e+06,1157.962,15.382832
T=303K,1.063020521827e-06,1.063021e+00,3.497390351174e-05,34.973904,35.673513,0.331867412,409.890239,1.157962e+06,1157.962,15.026096
T=303K,1.073020521827e-06,1.073021e+00,3.533195381775e-05,35.331954,35.805031,0.342233335,403.652278,1.157962e+06,1157.962,14.668046
T=303K,1.083020521827e-06,1.083021e+00,3.569137401782e-05,35.691374,35.942020,0.352852297,397.262044,1.157962e+06,1157.962,14.308626
T=303K,1.093020521827e-06,1.093021e+00,3.605222211339e-05,36.052222,36.084810,0.363730558,390.715771,1.157962e+06,1157.962,13.947778
T=303K,1.103020521827e-06,1.103021e+00,3.641455968289e-05,36.414560,36.233757,0.374874674,384.009512,1.157962e+06,1157.962,13.585440
T=303K,1.113020521827e-06,1.113021e+00,3.677845221769e-05,36.778452,36.389253,0.386291521,377.139130,1.157962e+06,1157.962,13.221548
T=303K,1.123020521827e-06,1.123021e+00,3.714396950085e-05,37.143970,36.551728,0.397988325,370.100277,1.157962e+06,1157.962,12.856030
T=303K,1.133020521827e-06,1.133021e+00,3.751118603621e-05,37.511186,36.721654,0.409972692,362.888376,1.157962e+06,1157.962,12.488814
T=303K,1.143020521827e-06,1.143021e+00,3.788018153600e-05,37.880182,36.899550,0.422252641,355.498600,1.157962e+06,1157.962,12.119818
T=303K,1.153020521827e-06,1.153021e+00,3.825104147746e-05,38.251041,37.085994,0.434836651,347.925849,1.157962e+06,1157.962,11.748959
T=303K,1.163020521827e-06,1.163021e+00,3.862385774105e-05,38.623858,37.281626,0.447733696,340.164719,1.157962e+06,1157.962,11.376142
T=303K,1.173020521827e-06,1.173021e+00,3.899872934547e-05,38.998729,37.487160,0.460953305,332.209479,1.157962e+06,1157.962,11.001271
T=303K,1.183020521827e-06,1.183021e+00,3.937576329883e-05,39.375763,37.703395,0.474505618,324.054026,1.157962e+06,1157.962,10.624237
T=303K,1.193020521827e-06,1.193021e+00,3.975507558932e-05,39.755076,37.931229,0.488401449,315.691852,1.157962e+06,1157.962,10.244924
T=303K,1.203020521827e-06,1.203021e+00,4.013679234539e-05,40.136792,38.171676,0.502652374,307.115991,1.157962e+06,1157.962,9.863208
T=303K,1.213020521827e-06,1.213021e+00,4.052105120295e-05,40.521051,38.425886,0.517270810,298.318970,1.157962e+06,1157.962,9.478949
T=303K,1.223020521827e-06,1.223021e+00,4.090800292771e-05,40.908003,38.695172,0.532270132,289.292742,1.157962e+06,1157.962,9.091997
T=303K,1.233020521827e-06,1.233021e+00,4.129781335498e-05,41.297813,38.981043,0.547664792,280.028609,1.157962e+06,1157.962,8.702187
T=303K,1.243020521827e-06,1.243021e+00,4.169066572801e-05,41.690666,39.285237,0.563470467,270.517137,1.157962e+06,1157.962,8.309334
T=303K,1.253020521827e-06,1.253021e+00,4.208676354259e-05,42.086764,39.609781,0.579704241,260.748046,1.157962e+06,1157.962,7.913236
T=303K,1.263020521827e-06,1.263021e+00,4.248633404214e-05,42.486334,39.957050,0.596384815,250.710081,1.157962e+06,1157.962,7.513666
T=303K,1.273020521827e-06,1.273021e+00,4.288963255984e-05,42.889633,40.329852,0.613532771,240.390857,1.157962e+06,1157.962,7.110367
T=303K,1.283020521827e-06,1.283021e+00,4.329694798016e-05,43.296948,40.731542,0.631170894,229.776662,1.157962e+06,1157.962,6.703052
T=303K,1.293020521827e-06,1.293021e+00,4.370860970425e-05,43.708610,41.166172,0.649324573,218.852218,1.157962e+06,1157.962,6.291390
T=303K,1.303020521827e-06,1.303021e+00,4.412499667365e-05,44.124997,41.638697,0.668022307,207.600376,1.157962e+06,1157.962,5.875003
T=303K,1.313020521827e-06,1.313021e+00,4.454654927141e-05,44.546549,42.155260,0.687296360,196.001718,1.157962e+06,1157.962,5.453451
T=303K,1.323020521827e-06,1.323021e+00,4.497378534416e-05,44.973785,42.723607,0.707183616,184.034049,1.157962e+06,1157.962,5.026215
T=303K,1.333020521827e-06,1.333021e+00,4.540732229470e-05,45.407322,43.353695,0.727726710,171.671714,1.157962e+06,1157.962,4.592678
T=303K,1.343020521827e-06,1.343021e+00,4.584790841619e-05,45.847908,44.058612,0.748975589,158.884654,1.157962e+06,1157.962,4.152092
T=303K,1.353020521827e-06,1.353021e+00,4.629646885891e-05,46.296469,44.856044,0.770989690,145.637101,1.157962e+06,1157.962,3.703531
T=303K,1.363020521827e-06,1.363021e+00,4.675417589357e-05,46.754176,45.770703,0.793841118,131.885666,1.157962e+06,1157.962,3.245824
T=303K,1.373020521827e-06,1.373021e+00,4.722256196442e-05,47.222562,46.838607,0.817619435,117.576452,1.157962e+06,1157.962,2.777438
T=303K,1.383020521827e-06,1.383021e+00,4.770371396765e-05,47.703714,48.115200,0.842439307,102.640454,1.157962e+06,1157.962,2.296286
T=303K,1.393020521827e-06,1.393021e+00,4.820063776442e-05,48.200638,49.692380,0.868453488,86.985751,1.157962e+06,1157.962,1.799362
T=303K,1.403020521827e-06,1.403021e+00,4.871803215290e-05,48.718032,51.739439,0.895876905,70.483004,1.157962e+06,1157.962,1.281968
T=303K,1.413020521827e-06,1.413021e+00,4.926427442502e-05,49.264274,54.624227,0.925037204,52.935043,1.157962e+06,1157.962,0.735726
T=303K,1.423020521827e-06,1.423021e+00,4.985853677243e-05,49.858537,59.426235,0.956502830,33.999792,1.157962e+06,1157.962,0.141463
T=313K,0.000000000000e+00,0.000000e+00,3.150099306147e-08,0.031501,0.000000,0.000000000,609.600000,1.546624e+06,1546.624,49.968499
T=313K,1.000000000000e-10,1.000000e-04,3.272300189219e-08,0.032723,12.220088,0.000000000,609.600000,1.546624e+06,1546.624,49.967277
T=313K,2.338902022206e-10,2.338902e-04,3.597852073478e-08,0.035979,24.314840,0.000000000,609.600000,1.546624e+06,1546.624,49.964021
T=313K,3.078748978973e-10,3.078749e-04,3.798501050136e-08,0.037985,27.120335,0.000000000,609.600000,1.546624e+06,1546.624,49.962015
T=313K,3.779053931691e-10,3.779054e-04,3.999122509237e-08,0.039991,28.647728,0.000000000,609.600000,1.546624e+06,1546.624,49.960009
T=313K,4.477036418783e-10,4.477036e-04,4.204891980763e-08,0.042049,29.480607,0.000000001,609.600000,1.546624e+06,1546.624,49.957951
T=313K,5.190198808935e-10,5.190199e-04,4.418055018430e-08,0.044181,29.889832,0.000000001,609.600000,1.546624e+06,1546.624,49.955819
T=313K,5.929255333757e-10,5.929255e-04,4.639999499844e-08,0.046400,30.030786,0.000000001,609.600000,1.546624e+06,1546.624,49.953600
T=313K,6.701795809571e-10,6.701796e-04,4.871781055381e-08,0.048718,30.002513,0.000000001,609.600000,1.546624e+06,1546.624,49.951282
T=313K,7.513691313051e-10,7.513691e-04,5.114310358279e-08,0.051143,29.871985,0.000000001,609.599999,1.546624e+06,1546.624,49.948857
T=313K,8.369729229636e-10,8.369729e-04,5.368433736939e-08,0.053684,29.685996,0.000000001,609.599999,1.546624e+06,1546.624,49.946316
T=313K,9.273932309207e-10,9.273932e-04,5.634972214194e-08,0.056350,29.477723,0.000000001,609.599999,1.546624e+06,1546.624,49.943650
T=313K,1.022973412849e-09,1.022973e-03,5.914741925806e-08,0.059147,29.270682,0.000000001,609.599999,1.546624e+06,1546.624,49.940853
T=313K,1.124008672539e-09,1.124009e-03,6.208565405970e-08,0.062086,29.081281,0.000000002,609.599999,1.546624e+06,1546.624,49.937914
T=313K,1.230753718536e-09,1.230754e-03,6.517278187927e-08,0.065173,28.920572,0.000000002,609.599999,1.546624e+06,1546.624,49.934827
T=313K,1.343429189168e-09,1.343429e-03,6.841733031186e-08,0.068417,28.795517,0.000000002,609.599999,1.546624e+06,1546.624,49.931583
T=313K,1.462227768576e-09,1.462228e-03,7.182803069188e-08,0.071828,28.709942,0.000000003,609.599998,1.546624e+06,1546.624,49.928172
T=313K,1.587320375037e-09,1.587320e-03,7.541384623791e-08,0.075414,28.665288,0.000000003,609.599998,1.546624e+06,1546.624,49.924586
T=313K,1.718862481261e-09,1.718862e-03,7.918400102262e-08,0.079184,28.661201,0.000000003,609.599998,1.546624e+06,1546.624,49.920816
T=313K,1.857000447321e-09,1.857000e-03,8.314801176582e-08,0.083148,28.696027,0.000000004,609.599998,1.546624e+06,1546.624,49.916852
T=313K,2.001877668541e-09,2.001878e-03,8.731572302294e-08,0.087316,28.767195,0.000000005,609.599997,1.546624e+06,1546.624,49.912684
T=313K,2.153640333227e-09,2.153640e-03,9.169734545953e-08,0.091697,28.871544,0.000000005,609.599997,1.546624e+06,1546.624,49.908303
T=313K,2.312442622709e-09,2.312443e-03,9.630349644855e-08,0.096303,29.005570,0.000000006,609.599996,1.546624e+06,1546.624,49.903697
T=313K,2.478451246368e-09,2.478451e-03,1.011452420929e-07,0.101145,29.165627,0.000000007,609.599996,1.546624e+06,1546.624,49.898855
T=313K,2.651849269139e-09,2.651849e-03,1.062341398570e-07,0.106234,29.348073,0.000000008,609.599995,1.546624e+06,1546.624,49.893766
T=313K,2.832839246298e-09,2.832839e-03,1.115822811931e-07,0.111582,29.549378,0.000000010,609.599994,1.546624e+06,1546.624,49.888418
T=313K,3.021645723682e-09,3.021646e-03,1.172023337884e-07,0.117202,29.766207,0.000000011,609.599993,1.546624e+06,1546.624,49.882798
T=313K,3.218517188928e-09,3.218517e-03,1.231075832916e-07,0.123108,29.995457,0.000000013,609.599992,1.546624e+06,1546.624,49.876892
T=313K,3.423727572437e-09,3.423728e-03,1.293119745681e-07,0.129312,30.234295,0.000000015,609.599991,1.546624e+06,1546.624,49.870688
T=313K,3.637577398397e-09,3.637577e-03,1.358301526676e-07,0.135830,30.480166,0.000000017,609.599990,1.546624e+06,1546.624,49.864170
T=313K,3.860394680044e-09,3.860395e-03,1.426775037793e-07,0.142678,30.730790,0.000000020,609.599988,1.546624e+06,1546.624,49.857322
T=313K,4.092535642480e-09,4.092536e-03,1.498701964921e-07,0.149870,30.984160,0.000000023,609.599986,1.546624e+06,1546.624,49.850130
T=313K,4.334385343581e-09,4.334385e-03,1.574252236926e-07,0.157425,31.238522,0.000000027,609.599984,1.546624e+06,1546.624,49.842575
T=313K,4.586358250399e-09,4.586358e-03,1.653604454267e-07,0.165360,31.492361,0.000000031,609.599981,1.546624e+06,1546.624,49.834640
T=313K,4.848898816389e-09,4.848899e-03,1.736946330328e-07,0.173695,31.744380,0.000000036,609.599978,1.546624e+06,1546.624,49.826305
T=313K,5.122482094217e-09,5.122482e-03,1.824475148285e-07,0.182448,31.993482,0.000000042,609.599975,1.546624e+06,1546.624,49.817552
T=313K,5.407614410084e-09,5.407614e-03,1.916398236112e-07,0.191640,32.238748,0.000000049,609.599971,1.546624e+06,1546.624,49.808360
T=313K,5.704834118484e-09,5.704834e-03,2.012933462054e-07,0.201293,32.479416,0.000000056,609.599966,1.546624e+06,1546.624,49.798707
T=313K,6.014712450868e-09,6.014712e-03,2.114309752736e-07,0.211431,32.714869,0.000000065,609.599961,1.546624e+06,1546.624,49.788569
